Date,FeedIn,SelfConsumption,Production,Consumption,Purchased
2020-01-31 00:00:00,9382.0,7209.0,16591.0,15747.0,8538.0
2020-02-01 00:00:00,3090.0,2987.0,6077.0,19000.0,16013.0
2020-02-02 00:00:00,113.0,1653.0,1766.0,29828.0,28175.0
2020-02-03 00:00:00,1198.0,1648.0,2846.0,21064.0,19416.0
2020-02-04 00:00:00,3366.0,2731.0,6097.0,18956.0,16225.0
2020-02-05 00:00:00,9399.0,12718.0,22117.0,25575.0,12857.0
2020-02-06 00:00:00,16442.0,10139.0,26581.0,18179.0,8040.0
2020-02-07 00:00:00,16619.0,10443.0,27062.0,18103.0,7660.0
2020-02-08 00:00:00,12727.0,10847.0,23574.0,15999.0,5152.0
2020-02-09 00:00:00,10897.0,10721.0,21618.0,27330.0,16609.0
2020-02-10 00:00:00,5274.0,6079.0,11353.0,15456.0,9377.0
2020-02-11 00:00:00,3201.0,4040.0,7241.0,19239.0,15199.0
2020-02-12 00:00:00,2223.0,3242.0,5465.0,16297.0,13055.0
2020-02-13 00:00:00,3569.0,4129.0,7698.0,15917.0,11788.0
2020-02-14 00:00:00,14321.0,7221.0,21542.0,12708.0,5487.0
2020-02-15 00:00:00,17044.0,12156.0,29200.0,19687.0,7531.0
2020-02-16 00:00:00,9012.0,3939.0,12951.0,9091.0,5152.0
2020-02-17 00:00:00,4976.0,1318.0,6294.0,8365.0,7047.0
2020-02-18 00:00:00,22071.0,4222.0,26293.0,8116.0,3894.0
2020-02-19 00:00:00,8066.0,4300.0,12366.0,9849.0,5549.0
2020-02-20 00:00:00,25395.0,4631.0,30026.0,7822.0,3191.0
2020-02-21 00:00:00,22079.0,4774.0,26853.0,9972.0,5198.0
2020-02-22 00:00:00,22548.0,6205.0,28753.0,13080.0,6875.0
2020-02-23 00:00:00,1535.0,3488.0,5023.0,21938.0,18450.0
2020-02-24 00:00:00,23707.0,8811.0,32518.0,18022.0,9211.0
2020-02-25 00:00:00,5573.0,4077.0,9650.0,17569.0,13492.0
2020-02-26 00:00:00,5746.0,6286.0,12032.0,20440.0,14154.0
2020-02-27 00:00:00,1112.0,1394.0,2506.0,16530.0,15136.0
2020-02-28 00:00:00,18774.0,10363.0,29137.0,16602.0,6239.0
2020-02-29 00:00:00,15113.0,4885.0,19998.0,8986.0,4101.0
2020-03-01 00:00:00,25433.0,5147.0,30580.0,12832.0,7685.0
2020-03-02 00:00:00,4794.0,2376.0,7170.0,18372.0,15996.0
2020-03-03 00:00:00,11835.0,14126.0,25961.0,23551.0,9425.0
2020-03-04 00:00:00,12936.0,11769.0,24705.0,19751.0,7982.0
2020-03-05 00:00:00,1156.0,2583.0,3739.0,16096.0,13513.0
2020-03-06 00:00:00,693.0,2741.0,3434.0,15552.0,12811.0
2020-03-07 00:00:00,10288.0,7237.0,17525.0,15400.0,8163.0
2020-03-08 00:00:00,19057.0,9265.0,28322.0,16780.0,7515.0
2020-03-09 00:00:00,8810.0,8521.0,17331.0,17415.0,8894.0
2020-03-10 00:00:00,1541.0,3573.0,5114.0,22119.0,18546.0
2020-03-11 00:00:00,11682.0,9934.0,21616.0,22632.0,12698.0
2020-03-12 00:00:00,11490.0,8458.0,19948.0,14308.0,5850.0
2020-03-13 00:00:00,20952.0,11039.0,31991.0,20381.0,9342.0
2020-03-14 00:00:00,8985.0,8887.0,17872.0,21025.0,12138.0
2020-03-15 00:00:00,23855.0,14190.0,38045.0,22342.0,8152.0
2020-03-16 00:00:00,22003.0,14522.0,36525.0,23101.0,8579.0
2020-03-17 00:00:00,22532.0,11497.0,34029.0,19592.0,8095.0
2020-03-18 00:00:00,25536.0,11977.0,37513.0,19225.0,7248.0
2020-03-19 00:00:00,24641.0,11999.0,36640.0,18650.0,6651.0
2020-03-20 00:00:00,14632.0,12095.0,26727.0,19373.0,7278.0
2020-03-21 00:00:00,8449.0,8284.0,16733.0,19730.0,11446.0
2020-03-22 00:00:00,8191.0,9989.0,18180.0,18537.0,8548.0
2020-03-23 00:00:00,32171.0,11431.0,43602.0,19032.0,7601.0
2020-03-24 00:00:00,32450.0,10779.0,43229.0,17730.0,6951.0
2020-03-25 00:00:00,22444.0,12707.0,35151.0,22484.0,9777.0
2020-03-26 00:00:00,10418.0,14763.0,25181.0,21754.0,6991.0
2020-03-27 00:00:00,21056.0,10922.0,31978.0,17743.0,6821.0
2020-03-28 00:00:00,24972.0,14117.0,39089.0,21092.0,6975.0
2020-03-29 00:00:00,5582.0,6737.0,12319.0,22712.0,15975.0
2020-03-30 00:00:00,3246.0,4371.0,7617.0,21644.0,17273.0
2020-03-31 00:00:00,29344.0,16524.0,45868.0,21148.0,4624.0
2020-04-01 00:00:00,27014.0,17862.0,44876.0,24264.0,6402.0
2020-04-02 00:00:00,28782.0,14423.0,43205.0,21322.0,6899.0
2020-04-03 00:00:00,31962.0,12087.0,44049.0,18494.0,6407.0
2020-04-04 00:00:00,17749.0,26406.0,44155.0,33300.0,6894.0
2020-04-05 00:00:00,30843.0,13511.0,44354.0,19986.0,6475.0
2020-04-06 00:00:00,29507.0,14067.0,43574.0,21152.0,7085.0
2020-04-07 00:00:00,26969.0,16322.0,43291.0,24873.0,8551.0
2020-04-08 00:00:00,27101.0,15447.0,42548.0,22989.0,7542.0
2020-04-09 00:00:00,28492.0,14460.0,42952.0,20967.0,6507.0
2020-04-10 00:00:00,24952.0,18350.0,43302.0,25894.0,7544.0
2020-04-11 00:00:00,23182.0,20174.0,43356.0,27990.0,7816.0
2020-04-12 00:00:00,14922.0,18228.0,33150.0,27767.0,9539.0
2020-04-13 00:00:00,19334.0,17307.0,36641.0,26170.0,8863.0
2020-04-14 00:00:00,32815.0,14953.0,47768.0,21575.0,6622.0
2020-04-15 00:00:00,30127.0,15345.0,45472.0,21914.0,6569.0
2020-04-16 00:00:00,30004.0,11911.0,41915.0,18412.0,6501.0
2020-04-17 00:00:00,26591.0,11882.0,38473.0,19414.0,7532.0
2020-04-18 00:00:00,23353.0,18883.0,42236.0,25764.0,6881.0
2020-04-19 00:00:00,14279.0,15878.0,30157.0,23165.0,7287.0
2020-04-20 00:00:00,30831.0,15090.0,45921.0,23585.0,8495.0
2020-04-21 00:00:00,15661.0,12150.0,27811.0,19798.0,7648.0
2020-04-22 00:00:00,34537.0,11882.0,46419.0,19329.0,7447.0
2020-04-23 00:00:00,30826.0,15577.0,46403.0,23378.0,7801.0
2020-04-24 00:00:00,25383.0,13184.0,38567.0,20071.0,6887.0
2020-04-25 00:00:00,32403.0,14060.0,46463.0,22052.0,7992.0
2020-04-26 00:00:00,21099.0,14181.0,35280.0,22176.0,7995.0
2020-04-27 00:00:00,31089.0,14008.0,45097.0,29568.0,15560.0
2020-04-28 00:00:00,6035.0,5549.0,11584.0,11315.0,5766.0
2020-04-29 00:00:00,,,,,
2020-04-30 00:00:00,,,,,
2020-05-01 00:00:00,,,,,
2020-05-02 00:00:00,,,,,
2020-05-03 00:00:00,,,,,
2020-05-04 00:00:00,,,,,
2020-05-05 00:00:00,,,,,
2020-05-06 00:00:00,,,,,
2020-05-07 00:00:00,,,,,
2020-05-08 00:00:00,,,,,
2020-05-09 00:00:00,,,,,
2020-05-10 00:00:00,,,,,
2020-05-11 00:00:00,,,,,
2020-05-12 00:00:00,,,,,
2020-05-13 00:00:00,,,,,
2020-05-14 00:00:00,,,,,
2020-05-15 00:00:00,,,,,
2020-05-16 00:00:00,,,,,
2020-05-17 00:00:00,,,,,
2020-05-18 00:00:00,,,,,
2020-05-19 00:00:00,,,,,
2020-05-20 00:00:00,,,,,
2020-05-21 00:00:00,,,,,
2020-05-22 00:00:00,,,,,
2020-05-23 00:00:00,,,,,
2020-05-24 00:00:00,,,,,
2020-05-25 00:00:00,,,,,
2020-05-26 00:00:00,,,,,
2020-05-27 00:00:00,,,,,
2020-05-28 00:00:00,,,,,
2020-05-29 00:00:00,,,,,
2020-05-30 00:00:00,,,,,
2020-05-31 00:00:00,,,,,
2020-06-01 00:00:00,,,,,
2020-06-02 00:00:00,,,,,
2020-06-03 00:00:00,,,,,
2020-06-04 00:00:00,,,,,
2020-06-05 00:00:00,,,,,
2020-06-06 00:00:00,,,,,
2020-06-07 00:00:00,,,,,
2020-06-08 00:00:00,,,,,
2020-06-09 00:00:00,,,,,
2020-06-10 00:00:00,,,,,
2020-06-11 00:00:00,,,,,
2020-06-12 00:00:00,,,,,
2020-06-13 00:00:00,,,,,
2020-06-14 00:00:00,,,,,
2020-06-15 00:00:00,,,,,
2020-06-16 00:00:00,,,,,
2020-06-17 00:00:00,,,,,
2020-06-18 00:00:00,,,,,
2020-06-19 00:00:00,,,,,
2020-06-20 00:00:00,,,,,
2020-06-21 00:00:00,,,,,
2020-06-22 00:00:00,,,,,
2020-06-23 00:00:00,,,,,
2020-06-24 00:00:00,,,,,
2020-06-25 00:00:00,,,,,
2020-06-26 00:00:00,,,,,
2020-06-27 00:00:00,,,,,
2020-06-28 00:00:00,,,,,
2020-06-29 00:00:00,,,,,
2020-06-30 00:00:00,,,,,
2020-07-01 00:00:00,,,,,
2020-07-02 00:00:00,,,,,
2020-07-03 00:00:00,,,,,
2020-07-04 00:00:00,,,,,
2020-07-05 00:00:00,,,,,
2020-07-06 00:00:00,,,,,
2020-07-07 00:00:00,,,,,
2020-07-08 00:00:00,,,,,
2020-07-09 00:00:00,,,,,
2020-07-10 00:00:00,,,,,
2020-07-11 00:00:00,,,,,
2020-07-12 00:00:00,,,,,
2020-07-13 00:00:00,,,,,
2020-07-14 00:00:00,,,,,
2020-07-15 00:00:00,,,,,
2020-07-16 00:00:00,,,,,
2020-07-17 00:00:00,,,,,
2020-07-18 00:00:00,,,,,
2020-07-19 00:00:00,,,,,
2020-07-20 00:00:00,,,,,
2020-07-21 00:00:00,,,,,
2020-07-22 00:00:00,,,,,
2020-07-23 00:00:00,,,,,
2020-07-24 00:00:00,,,,,
2020-07-25 00:00:00,,,,,
2020-07-26 00:00:00,,,,,
2020-07-27 00:00:00,,,,,
2020-07-28 00:00:00,,,,,
2020-07-29 00:00:00,,,,,
2020-07-30 00:00:00,,,,,
2020-07-31 00:00:00,,,,,
2020-08-01 00:00:00,,,,,
2020-08-02 00:00:00,,,,,
2020-08-03 00:00:00,,,,,
2020-08-04 00:00:00,,,,,
2020-08-05 00:00:00,,,,,
2020-08-06 00:00:00,,,,,
2020-08-07 00:00:00,,,,,
2020-08-08 00:00:00,,,,,
2020-08-09 00:00:00,,,,,
2020-08-10 00:00:00,,,,,
2020-08-11 00:00:00,,,,,
2020-08-12 00:00:00,,,,,
2020-08-13 00:00:00,,,,,
2020-08-14 00:00:00,,,,,
2020-08-15 00:00:00,,,,,
2020-08-16 00:00:00,,,,,
2020-08-17 00:00:00,,,,,
2020-08-18 00:00:00,,,,,
2020-08-19 00:00:00,,,,,
2020-08-20 00:00:00,,,,,
2020-08-21 00:00:00,,,,,
2020-08-22 00:00:00,,,,,
2020-08-23 00:00:00,,,,,
2020-08-24 00:00:00,,,,,
2020-08-25 00:00:00,,,,,
2020-08-26 00:00:00,,,,,
2020-08-27 00:00:00,,,,,
2020-08-28 00:00:00,,,,,
2020-08-29 00:00:00,,,,,
2020-08-30 00:00:00,,,,,
2020-08-31 00:00:00,,,,,
2020-09-01 00:00:00,,,,,
2020-09-02 00:00:00,,,,,
2020-09-03 00:00:00,,,,,
2020-09-04 00:00:00,,,,,
2020-09-05 00:00:00,,,,,
2020-09-06 00:00:00,,,,,
2020-09-07 00:00:00,,,,,
2020-09-08 00:00:00,,,,,
2020-09-09 00:00:00,,,,,
2020-09-10 00:00:00,,,,,
2020-09-11 00:00:00,,,,,
2020-09-12 00:00:00,,,,,
2020-09-13 00:00:00,,,,,
2020-09-14 00:00:00,,,,,
2020-09-15 00:00:00,,,,,
2020-09-16 00:00:00,,,,,
2020-09-17 00:00:00,,,,,
2020-09-18 00:00:00,,,,,
2020-09-19 00:00:00,,,,,
2020-09-20 00:00:00,,,,,
2020-09-21 00:00:00,,,,,
2020-09-22 00:00:00,,,,,
2020-09-23 00:00:00,,,,,
2020-09-24 00:00:00,,,,,
2020-09-25 00:00:00,,,,,
2020-09-26 00:00:00,,,,,
2020-09-27 00:00:00,,,,,
2020-09-28 00:00:00,,,,,
2020-09-29 00:00:00,,,,,
2020-09-30 00:00:00,,,,,
2020-10-01 00:00:00,,,,,
2020-10-02 00:00:00,,,,,
2020-10-03 00:00:00,,,,,
2020-10-04 00:00:00,,,,,
2020-10-05 00:00:00,,,,,
2020-10-06 00:00:00,,,,,
2020-10-07 00:00:00,,,,,
2020-10-08 00:00:00,,,,,
2020-10-09 00:00:00,,,,,
2020-10-10 00:00:00,,,,,
2020-10-11 00:00:00,,,,,
2020-10-12 00:00:00,,,,,
2020-10-13 00:00:00,,,,,
2020-10-14 00:00:00,,,,,
2020-10-15 00:00:00,,,,,
2020-10-16 00:00:00,,,,,
2020-10-17 00:00:00,,,,,
2020-10-18 00:00:00,,,,,
2020-10-19 00:00:00,,,,,
2020-10-20 00:00:00,,,,,
2020-10-21 00:00:00,,,,,
2020-10-22 00:00:00,,,,,
2020-10-23 00:00:00,,,,,
2020-10-24 00:00:00,,,,,
2020-10-25 00:00:00,,,,,
2020-10-26 00:00:00,,,,,
2020-10-27 00:00:00,,,,,
2020-10-28 00:00:00,,,,,
2020-10-29 00:00:00,,,,,
2020-10-30 00:00:00,,,,,
2020-10-31 00:00:00,,,,,
2020-11-01 00:00:00,,,,,
2020-11-02 00:00:00,,,,,
2020-11-03 00:00:00,,,,,
2020-11-04 00:00:00,,,,,
2020-11-05 00:00:00,,,,,
2020-11-06 00:00:00,,,,,
2020-11-07 00:00:00,,,,,
2020-11-08 00:00:00,,,,,
2020-11-09 00:00:00,,,,,
2020-11-10 00:00:00,,,,,
2020-11-11 00:00:00,,,,,
2020-11-12 00:00:00,,,,,
2020-11-13 00:00:00,,,,,
2020-11-14 00:00:00,,,,,
2020-11-15 00:00:00,,,,,
2020-11-16 00:00:00,,,,,
2020-11-17 00:00:00,,,,,
2020-11-18 00:00:00,,,,,
2020-11-19 00:00:00,,,,,
2020-11-20 00:00:00,,,,,
2020-11-21 00:00:00,,,,,
2020-11-22 00:00:00,,,,,
2020-11-23 00:00:00,,,,,
2020-11-24 00:00:00,,,,,
2020-11-25 00:00:00,,,,,
2020-11-26 00:00:00,,,,,
2020-11-27 00:00:00,,,,,
2020-11-28 00:00:00,,,,,
2020-11-29 00:00:00,,,,,
2020-11-30 00:00:00,,,,,
2020-12-01 00:00:00,,,,,
2020-12-02 00:00:00,,,,,
2020-12-03 00:00:00,,,,,
2020-12-04 00:00:00,,,,,
2020-12-05 00:00:00,,,,,
2020-12-06 00:00:00,,,,,
2020-12-07 00:00:00,,,,,
2020-12-08 00:00:00,,,,,
2020-12-09 00:00:00,,,,,
2020-12-10 00:00:00,,,,,
2020-12-11 00:00:00,,,,,
2020-12-12 00:00:00,,,,,
2020-12-13 00:00:00,,,,,
2020-12-14 00:00:00,,,,,
2020-12-15 00:00:00,,,,,
2020-12-16 00:00:00,,,,,
2020-12-17 00:00:00,,,,,
2020-12-18 00:00:00,,,,,
2020-12-19 00:00:00,,,,,
2020-12-20 00:00:00,,,,,
2020-12-21 00:00:00,,,,,
2020-12-22 00:00:00,,,,,
2020-12-23 00:00:00,,,,,
2020-12-24 00:00:00,,,,,
2020-12-25 00:00:00,,,,,
2020-12-26 00:00:00,,,,,
2020-12-27 00:00:00,,,,,
2020-12-28 00:00:00,,,,,
2020-12-29 00:00:00,,,,,
2020-12-30 00:00:00,,,,,
2020-12-31 00:00:00,,,,,
